destino;codigo_aerolinea;id_vuelo;hora_programada;retraso;anio;mes;dia;hora;grados;velocidad_viento;rachas_viento;lluvia;nubes;humedad;presion
Frankfurt;LH;LH 1113;13.30;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Frankfurt;AC;AC 9177;13.30;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Frankfurt;CA;CA 6024;13.30;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Frankfurt;OS;OS 7458;13.30;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Frankfurt;SK;SK 3586;13.30;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Frankfurt;UA;UA 9349;13.30;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Manchester;FR;FR 6815;13.30;No;2019;11;8;13.00;11;19;29;0;40;45;6
Istanbul;PC;PC 1100;13.35;No;2019;11;8;13.00;11;19;29;0;40;45;6
Oslo;D8;D8 1719;13.40;No;2019;11;8;13.00;11;19;29;0;40;45;6
Oslo;DY;DY 1719;13.40;No;2019;11;8;13.00;11;19;29;0;40;45;6
Birmingham;FR;FR 2082;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
Bogota;AV;AV 47;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
Bogota;EY;EY 2606;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
San Sebastian;YW;YW 8840;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
San Sebastian;AA;AA 8544;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
San Sebastian;IB;IB 8840;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
San Sebastian;QR;QR 6542;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
Milan;IB;IB 3252;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
Milan;AA;AA 8753;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
Palma Mallorca;FR;FR 2063;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
Palma Mallorca;UX;UX 6067;13.50;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Palma Mallorca;AF;AF 4806;13.50;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Palma Mallorca;AZ;AZ 2444;13.50;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Palma Mallorca;DL;DL 6739;13.50;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Palma Mallorca;JU;JU 7396;13.50;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Palma Mallorca;KL;KL 3351;13.50;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Palma Mallorca;RO;RO 9413;13.50;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Palma Mallorca;SU;SU 3681;13.50;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Palma Mallorca;TK;TK 9390;13.50;Si;2019;11;8;13.00;11;19;29;0;40;45;6
Tenerife;I2;I2 3940;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
Tenerife;IB;IB 3940;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
Tenerife;QR;QR 6548;13.50;No;2019;11;8;13.00;11;19;29;0;40;45;6
Luxembourg;FR;FR 5054;14.00;No;2019;11;8;14.00;12;20;31;0;30;42;6
Milan;FR;FR 5493;14.05;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Cali;AV;AV 15;14.10;No;2019;11;8;14.00;12;20;31;0;30;42;6
Cali;CA;CA 5307;14.10;No;2019;11;8;14.00;12;20;31;0;30;42;6
Cali;EY;EY 2605;14.10;No;2019;11;8;14.00;12;20;31;0;30;42;6
Cali;TK;TK 8469;14.10;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bologna;FR;FR 5374;14.15;No;2019;11;8;14.00;12;20;31;0;30;42;6
Havana;CU;CU 471;14.15;Si;2019;11;8;14.00;12;20;31;0;30;42;6
La Coruna;X5;X5 7235;14.15;No;2019;11;8;14.00;12;20;31;0;30;42;6
La Coruna;AM;AM 6984;14.15;No;2019;11;8;14.00;12;20;31;0;30;42;6
La Coruna;AZ;AZ 2434;14.15;No;2019;11;8;14.00;12;20;31;0;30;42;6
La Coruna;DL;DL 6763;14.15;No;2019;11;8;14.00;12;20;31;0;30;42;6
La Coruna;KL;KL 3364;14.15;No;2019;11;8;14.00;12;20;31;0;30;42;6
La Coruna;SU;SU 3660;14.15;No;2019;11;8;14.00;12;20;31;0;30;42;6
La Coruna;SV;SV 6127;14.15;No;2019;11;8;14.00;12;20;31;0;30;42;6
La Coruna;UX;UX 7235;14.15;No;2019;11;8;14.00;12;20;31;0;30;42;6
Paris;UX;UX 1029;14.20;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Paris;AF;AF 4793;14.20;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Paris;AM;AM 6935;14.20;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Dubai;EK;EK 142;14.25;No;2019;11;8;14.00;12;20;31;0;30;42;6
Dubai;QF;QF 8142;14.25;No;2019;11;8;14.00;12;20;31;0;30;42;6
Barcelona;IB;IB 1430;14.30;No;2019;11;8;14.00;12;20;31;0;30;42;6
Barcelona;AV;AV 6083;14.30;No;2019;11;8;14.00;12;20;31;0;30;42;6
Barcelona;LA;LA 7096;14.30;No;2019;11;8;14.00;12;20;31;0;30;42;6
Rome;FR;FR 9602;14.30;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Mexico City;AM;AM 2;14.30;No;2019;11;8;14.00;12;20;31;0;30;42;6
Mexico City;LY;LY 8205;14.30;No;2019;11;8;14.00;12;20;31;0;30;42;6
Mexico City;SU;SU 4412;14.30;No;2019;11;8;14.00;12;20;31;0;30;42;6
Mexico City;UX;UX 2453;14.30;No;2019;11;8;14.00;12;20;31;0;30;42;6
Paris;IB;IB 3442;14.30;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bordeaux;V7;V7 2465;14.35;No;2019;11;8;14.00;12;20;31;0;30;42;6
London;FR;FR 1132;14.40;No;2019;11;8;14.00;12;20;31;0;30;42;6
Sevilla;WT;WT 5055;14.40;No;2019;11;8;14.00;12;20;31;0;30;42;6
Sevilla;AM;AM 6884;14.40;No;2019;11;8;14.00;12;20;31;0;30;42;6
Sevilla;EY;EY 4365;14.40;No;2019;11;8;14.00;12;20;31;0;30;42;6
Sevilla;JU;JU 7397;14.40;No;2019;11;8;14.00;12;20;31;0;30;42;6
Sevilla;SU;SU 3697;14.40;No;2019;11;8;14.00;12;20;31;0;30;42;6
Sevilla;UX;UX 5055;14.40;No;2019;11;8;14.00;12;20;31;0;30;42;6
Malaga;WT;WT 5039;14.45;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Malaga;AM;AM 6967;14.45;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Malaga;ME;ME 2139;14.45;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Malaga;UX;UX 5039;14.45;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Alicante;WT;WT 4049;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Alicante;AM;AM 6868;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Alicante;AZ;AZ 2406;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Alicante;UX;UX 4049;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bilbao;X5;X5 7153;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bilbao;AM;AM 6965;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bilbao;AZ;AZ 2464;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bilbao;DL;DL 6759;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bilbao;EY;EY 4370;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bilbao;KL;KL 3375;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bilbao;RO;RO 9443;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bilbao;SU;SU 3652;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bilbao;UX;UX 7153;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Cancun;E9;E9 813;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Cancun;IB;IB 2381;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Cancun;W2;W2 1713;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Istanbul;TK;TK 1358;14.45;Si;2019;11;8;14.00;12;20;31;0;30;42;6
London;IB;IB 3172;14.45;Si;2019;11;8;14.00;12;20;31;0;30;42;6
London;AA;AA 8833;14.45;Si;2019;11;8;14.00;12;20;31;0;30;42;6
London;BA;BA 7060;14.45;Si;2019;11;8;14.00;12;20;31;0;30;42;6
London;JL;JL 7840;14.45;Si;2019;11;8;14.00;12;20;31;0;30;42;6
London;LA;LA 7076;14.45;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Porto;X5;X5 1143;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Porto;AM;AM 6852;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Porto;RO;RO 9455;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Porto;SV;SV 6974;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Porto;UX;UX 1143;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Vigo;X5;X5 7300;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Vigo;AF;AF 4809;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Vigo;AM;AM 6834;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Vigo;AZ;AZ 2494;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Vigo;DL;DL 6741;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Vigo;KL;KL 3376;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Vigo;RO;RO 9421;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Vigo;SU;SU 3657;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Vigo;EY;EY 4394;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Vigo;SV;SV 6133;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Vigo;UX;UX 7300;14.45;No;2019;11;8;14.00;12;20;31;0;30;42;6
Cairo;MS;MS 754;14.50;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Cairo;TP;TP 7009;14.50;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Lisbon;X5;X5 1155;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Lisbon;AM;AM 6944;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Lisbon;DL;DL 6764;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Lisbon;JU;JU 7398;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Lisbon;RO;RO 9445;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Lisbon;SU;SU 3676;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Lisbon;SV;SV 6131;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Lisbon;UX;UX 1155;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Asturias;WT;WT 7405;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Asturias;AM;AM 6860;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Asturias;EY;EY 5150;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Asturias;SU;SU 3685;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Asturias;UX;UX 7405;14.50;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bogota;AV;AV 11;14.55;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bogota;EY;EY 2603;14.55;No;2019;11;8;14.00;12;20;31;0;30;42;6
Bogota;TK;TK 8467;14.55;No;2019;11;8;14.00;12;20;31;0;30;42;6
Rome;UX;UX 1047;14.55;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Rome;AM;AM 6927;14.55;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Rome;AZ;AZ 7117;14.55;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Rome;EY;EY 4364;14.55;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Rome;JU;JU 7424;14.55;Si;2019;11;8;14.00;12;20;31;0;30;42;6
Rome;MU;MU 4553;14.55;Si;2019;11;8;14.00;12;20;31;0;30;42;6
London;UX;UX 1015;14.55;No;2019;11;8;14.00;12;20;31;0;30;42;6
London;AM;AM 6940;14.55;No;2019;11;8;14.00;12;20;31;0;30;42;6
London;CI;CI 9227;14.55;No;2019;11;8;14.00;12;20;31;0;30;42;6
Zurich;X5;X5 1671;14.55;No;2019;11;8;14.00;12;20;31;0;30;42;6
Zurich;AM;AM 6866;14.55;No;2019;11;8;14.00;12;20;31;0;30;42;6
Zurich;JU;JU 7417;14.55;No;2019;11;8;14.00;12;20;31;0;30;42;6
Zurich;UX;UX 1671;14.55;No;2019;11;8;14.00;12;20;31;0;30;42;6
Amsterdam;UX;UX 1093;15.00;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Amsterdam;AM;AM 6843;15.00;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Amsterdam;EY;EY 4351;15.00;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Amsterdam;GA;GA 9467;15.00;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Amsterdam;JU;JU 7420;15.00;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Amsterdam;ME;ME 2093;15.00;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Amsterdam;MU;MU 4563;15.00;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;UX;UX 7703;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;AM;AM 6808;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;DL;DL 6771;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;EY;EY 4366;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;KE;KE 6651;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;ME;ME 2006;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;SV;SV 6184;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;QR;QR 3743;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;VY;VY 1500;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;IB;IB 5085;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Frankfurt;LA;LA 704;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Frankfurt;X5;X5 1509;15.00;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Frankfurt;AM;AM 6955;15.00;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Frankfurt;EY;EY 4373;15.00;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Frankfurt;JU;JU 7427;15.00;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Frankfurt;UX;UX 1509;15.00;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;I2;I2 3828;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;AA;AA 8718;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;AV;AV 6040;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;BA;BA 7138;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;IB;IB 3828;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;LA;LA 7055;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;QR;QR 6861;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Munich;UX;UX 1517;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Munich;AM;AM 6957;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Munich;EY;EY 4377;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Munich;MU;MU 4605;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Tenerife;I2;I2 3956;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Tenerife;IB;IB 3956;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Tenerife;SU;SU 3671;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Tenerife;KL;KL 3389;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Tenerife;AZ;AZ 2426;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Tenerife;AM;AM 6825;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Tenerife;AF;AF 4814;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Tenerife;UX;UX 9048;15.00;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;UX;UX 9164;15.05;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;AF;AF 4818;15.05;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;AM;AM 6837;15.05;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;AZ;AZ 2401;15.05;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;EY;EY 4397;15.05;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;KL;KL 3348;15.05;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;RO;RO 9447;15.05;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;SU;SU 3655;15.05;No;2019;11;8;15.00;12;23;35;0;30;42;6
Las Palmas;TK;TK 9396;15.05;No;2019;11;8;15.00;12;23;35;0;30;42;6
Panama City;UX;UX 19;15.05;No;2019;11;8;15.00;12;23;35;0;30;42;6
Panama City;CM;CM 8110;15.05;No;2019;11;8;15.00;12;23;35;0;30;42;6
Bogota;UX;UX 193;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Brussels;X5;X5 1173;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Brussels;AM;AM 6959;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Brussels;EY;EY 4359;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Brussels;JU;JU 7418;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Brussels;MU;MU 4533;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Brussels;UX;UX 1173;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Cancun;UX;UX 63;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Cancun;AM;AM 6800;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Cancun;EY;EY 4383;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Doha;QR;QR 150;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Doha;IB;IB 7903;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Dusseldorf;UX;UX 1447;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Dusseldorf;AM;AM 6921;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Dusseldorf;EY;EY 4391;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Dusseldorf;JU;JU 7431;15.10;No;2019;11;8;15.00;12;23;35;0;30;42;6
Venice;X5;X5 1083;15.10;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Venice;AM;AM 6845;15.10;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Venice;AZ;AZ 7102;15.10;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Venice;JU;JU 7432;15.10;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Venice;UX;UX 1083;15.10;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Copenhagen;FR;FR 607;15.15;No;2019;11;8;15.00;12;23;35;0;30;42;6
Milan;UX;UX 1061;15.15;No;2019;11;8;15.00;12;23;35;0;30;42;6
Milan;AM;AM 6849;15.15;No;2019;11;8;15.00;12;23;35;0;30;42;6
Milan;AZ;AZ 7095;15.15;No;2019;11;8;15.00;12;23;35;0;30;42;6
Milan;JU;JU 7422;15.15;No;2019;11;8;15.00;12;23;35;0;30;42;6
Milan;MU;MU 4549;15.15;No;2019;11;8;15.00;12;23;35;0;30;42;6
Valencia;WT;WT 4065;15.15;No;2019;11;8;15.00;12;23;35;0;30;42;6
Valencia;AM;AM 6858;15.15;No;2019;11;8;15.00;12;23;35;0;30;42;6
Valencia;ME;ME 2065;15.15;No;2019;11;8;15.00;12;23;35;0;30;42;6
Valencia;UX;UX 4065;15.15;No;2019;11;8;15.00;12;23;35;0;30;42;6
New York;DL;DL 6743;15.20;No;2019;11;8;15.00;12;23;35;0;30;42;6
New York;UX;UX 91;15.20;No;2019;11;8;15.00;12;23;35;0;30;42;6
Munich;LH;LH 1803;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Munich;AV;AV 6506;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Munich;NH;NH 6096;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Munich;OS;OS 7450;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Munich;SA;SA 7547;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Munich;WY;WY 5013;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Prague;OK;OK 701;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Prague;AM;AM 7003;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Prague;HU;HU 8714;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Prague;IB;IB 1781;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Prague;KE;KE 7684;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Prague;QS;QS 8701;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Prague;UX;UX 3853;15.20;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Caracas;UX;UX 71;15.25;No;2019;11;8;15.00;12;23;35;0;30;42;6
Miami;UX;UX 97;15.25;No;2019;11;8;15.00;12;23;35;0;30;42;6
Miami;DL;DL 6775;15.25;No;2019;11;8;15.00;12;23;35;0;30;42;6
Miami;SV;SV 6973;15.25;No;2019;11;8;15.00;12;23;35;0;30;42;6
Strasbourg;YW;YW 8240;15.25;No;2019;11;8;15.00;12;23;35;0;30;42;6
Strasbourg;IB;IB 8240;15.25;No;2019;11;8;15.00;12;23;35;0;30;42;6
Zurich;LX;LX 2027;15.25;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Warsaw;GW;GW 434;15.30;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Warsaw;LO;LO 434;15.30;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Bordeaux;YW;YW 8700;15.35;No;2019;11;8;15.00;12;23;35;0;30;42;6
Bordeaux;AA;AA 8617;15.35;No;2019;11;8;15.00;12;23;35;0;30;42;6
Bordeaux;IB;IB 8700;15.35;No;2019;11;8;15.00;12;23;35;0;30;42;6
Paris;AF;AF 1601;15.35;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Paris;BE;BE 4105;15.35;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Paris;DL;DL 9797;15.35;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Paris;G3;G3 5214;15.35;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Paris;KK;KK 7469;15.35;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Paris;MK;MK 9567;15.35;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Paris;MU;MU 4994;15.35;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Paris;SQ;SQ 1867;15.35;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Paris;UU;UU 8601;15.35;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Paris;UX;UX 2231;15.35;Si;2019;11;8;15.00;12;23;35;0;30;42;6
Havana;MU;MU 4507;15.35;No;2019;11;8;15.00;12;23;35;0;30;42;6
Havana;TK;TK 9382;15.35;No;2019;11;8;15.00;12;23;35;0;30;42;6
Havana;UX;UX 51;15.35;No;2019;11;8;15.00;12;23;35;0;30;42;6
Liverpool;U2;U2 7102;15.35;No;2019;11;8;15.00;12;23;35;0;30;42;6
Toulouse;YW;YW 8740;15.35;No;2019;11;8;15.00;12;23;35;0;30;42;6
Toulouse;IB;IB 8740;15.35;No;2019;11;8;15.00;12;23;35;0;30;42;6
Frankfurt;YW;YW 8710;15.40;No;2019;11;8;15.00;12;23;35;0;30;42;6
Frankfurt;AA;AA 8540;15.40;No;2019;11;8;15.00;12;23;35;0;30;42;6
Frankfurt;AY;AY 5570;15.40;No;2019;11;8;15.00;12;23;35;0;30;42;6
Frankfurt;IB;IB 8710;15.40;No;2019;11;8;15.00;12;23;35;0;30;42;6
Frankfurt;JL;JL 6951;15.40;No;2019;11;8;15.00;12;23;35;0;30;42;6
Frankfurt;OB;OB 5304;15.40;No;2019;11;8;15.00;12;23;35;0;30;42;6
Geneva;IB;IB 3486;15.40;No;2019;11;8;15.00;12;23;35;0;30;42;6
Geneva;AA;AA 8873;15.40;No;2019;11;8;15.00;12;23;35;0;30;42;6
Geneva;AY;AY 5622;15.40;No;2019;11;8;15.00;12;23;35;0;30;42;6
Geneva;LA;LA 5399;15.40;No;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;IB;IB 1546;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;AV;AV 6085;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Barcelona;OB;OB 5008;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Bilbao;IB;IB 438;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Bilbao;AA;AA 8657;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Bilbao;AV;AV 6028;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Bilbao;BA;BA 7242;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Bilbao;LA;LA 7086;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Bilbao;QR;QR 6914;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
La Coruna;IB;IB 524;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
La Coruna;AA;AA 8804;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
La Coruna;AV;AV 6036;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
La Coruna;BA;BA 7106;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
La Coruna;LA;LA 7039;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
La Coruna;QR;QR 6970;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Lisbon;IB;IB 3102;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Lisbon;AA;AA 8814;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Lisbon;LA;LA 7148;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Lisbon;QR;QR 6872;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Nice;I2;I2 3630;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Nice;IB;IB 3630;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Asturias;IB;IB 476;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Asturias;AA;AA 8811;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
Asturias;AV;AV 6051;15.45;No;2019;11;8;15.00;12;23;35;0;30;42;6
